artist_name,painting,title,year,medium
Somnath Hore,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/o/hores277.jpg,Untitled,,Etching on handmade paper
Somnath Hore,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/o/hores353.jpg,Untitled,,Etching and viscosity on paper
S. G. Vasudev,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasudevsg017.jpg,Maithuna,1970.0,Oil on canvas
S. G. Vasudev,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasudevsg011.jpg,Vriksha,1978.0,Oil on canvas
S. G. Vasudev,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasudevsg021.jpg,Self,1965.0,Oil on canvas
S. G. Vasudev,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasudevsg029.jpg,Earthscape,1995.0,Oil on canvas
S. G. Vasudev,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasudevsg062.jpg,Vriksha 43,1982.0,Oil on canvas
S. G. Vasudev,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasudevsg178.jpg,Humanscape,,Oil on canvas board
S. G. Vasudev,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasudevsg179.jpg,Manscape,1995.0,Oil on canvas
S. G. Vasudev,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasudevsg183.jpg,Kaalpanika - 4,1972.0,Oil on canvas board
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass077.jpg,Horses,1954.0,Soft pastel on sand paper
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass170.jpg,Horses,1961.0,Conte on paper
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass223.jpg,Composition I,1957.0,Charcoal on paper
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass426.jpg,Horse,1958.0,Charcoal on paper
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass676.jpg,Head,1996.0,Watercolour and ink on cardboard pasted on mount board
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass815.jpg,Untitled,1999.0,Oil on canvas
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass848.jpg,Untitled (Railway Engine),1957.0,Oil on wood pasted on Masonite board
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass855.jpg,Untitled (Bull),,Charcoal on paper
Sunil Das,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dass956.jpg,Untitled,,Watercolour on rice paper pasted on paper
Sushil Chandra Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/sens04.jpg,Untitled,,Watercolour on handmade paper
Sushil Chandra Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/sens13.jpg,Untitled,,Oil on board
Sushil Chandra Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/sens42.jpg,Untitled,,Lithograph on paper
Sushil Chandra Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/sens49.jpg,Untitled,,Graphite on paper
Sushil Chandra Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/sens51.jpg,Sindhu / At the Hermitage,1944.0,Watercolour wash on paper
Satish Gujral,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/u/gujrals01c.jpg,Untitled,1974.0,"Steel, tin, aluminium, copper and wood"
Satish Gujral,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/u/gujrals068.jpg,Untitled,1967.0,Waterproof ink and ink on rice paper
Satish Gujral,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/u/gujrals071.jpg,Burnt Black Wood,1980.0,Leather and burnt black wood on ply board
Satish Gujral,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/u/gujrals079.jpg,Untitled,1962.0,Acrylic and encaustic on canvas
Satish Gujral,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/u/gujrals39.jpg,Untitled,1952.0,Mechanical reproduction on paper
Satish Gujral,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/u/gujrals58.jpg,Untitled,1969.0,Acrylic and terracotta on wood
S. K. Bakre,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/a/bakres037.jpg,Two Prophets in One,1998.0,Oil on plywood
S. K. Bakre,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/a/bakres048.jpg,Untitled,,White metal
S. K. Bakre,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/a/bakres06.jpg,Untitled,1964.0,Oil on canvas pasted on cloth
S. K. Bakre,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/a/bakres159.jpg,Untitled,,Oil on jute pasted on canvas
S. K. Bakre,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/a/bakres030.jpg,Untitled,,Oil on canvas
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves007_1_.jpg,Untitled,1978.0,Colour woodcut on paper pasted on canvas
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves0191.jpg,Untitled,1962.0,Oil and encaustic on canvas
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves0227.jpg,Untitled,1966.0,"Watercolour, waterproof ink and adhesive on handmade paper"
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves0261.jpg,Untitled,1959.0,"Oil, enamel, adhesive and sand on plywood"
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves0265.jpg,Untitled,1960.0,Oil on canvas
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves0275.jpg,Untitled,1975.0,Encaustic and oil on canvas
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves0302.jpg,Git Govind 4,,Colour linocut on paper pasted on fabric
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves133.jpg,Untitled,,"Ink, watercolour, gouache on paper"
Shanti Dave,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daves143.jpg,Untitled,1968.0,Encaustic and oil on canvas
Sarada Charan Ukil,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/u/k/ukils05.jpg,Untitled,1938.0,Watercolour wash on paper
Sarada Charan Ukil,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/u/k/ukils06ny.jpg,Untitled (Cycle of Life),1923.0,"Watercolour, graphite and gold pigment on handmade paper"
Sarada Charan Ukil,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/u/k/ukilrc0008ny.jpg,Untitled,1923.0,Graphite on paper
Surendran Nair,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/surendrannair037.jpg,Untitled,,Ink on paper
Surendran Nair,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/surendrannair07.jpg,Still Life - Objects,1986.0,Mixed media on paper
Surendran Nair,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/surendrannair069.jpg,Pradeep,1985.0,Etching and aquatint on paper
Surendran Nair,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/surendrannair030.jpg,Untitled,1976.0,Charcoal on handmade paper
Surendran Nair,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/surendrannair028.jpg,Untitled,1978.0,Oil on oil paper
Surendran Nair,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/surendrannair008.jpg,Untitled,1986.0,Woodcut on paper
S. G. Thakar Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhst0017ny.jpg,Fishermen at Dawn on Madras Beach,1928.0,Oil on canvas
S. G. Thakar Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhst0018.jpg,Dusk on the Chowpatty Beach Mumbai (Bombay),,Oil on canvas
S. G. Thakar Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/t/h/thakarsinghsg11.jpg,Untitled,1925.0,
Subba Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshsubba002.jpg,Adonis,1994.0,Etching on paper
Subba Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshsubba0011.jpg,Abode of the Gods,1994.0,Etching on paper
Subba Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshsubba032.jpg,Call of The Ocean (on Band V),1992.0,Aquatint and etching on paper
Subba Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshsubba063.jpg,Enigma,1993.0,Etching and aquatint on paper
Subba Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshsubba089.jpg,Untitled,,Etching and aquatint on handmade paper
Subba Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshsubba0238.jpg,The Venuses at Home,1991.0,Linocut on paper
Sunayani Devi,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/devis05.jpg,Untitled,,"Watercolour, ink and graphite on paper"
Sunayani Devi,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/devis12.jpg,Untitled,,Embroidered silk laid on mount board
Sunayani Devi,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/devis21.jpg,Kamala,,Watercolour on paper pasted on paper
Sunayani Devi,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/devis19.jpg,Untitled,,Watercolour on handmade paper
Sunayani Devi,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/devis06_1.jpg,Alibaba and his Mother,,Watercolour on paper
Sunayani Devi,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/devis16ny_2.jpg,Untitled (Krishna),,Watercolour and graphite on paper
Thota Vaikuntam,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vaikuntamt21.jpg,Untitled,1996.0,Acrylic on handmade paper
Thota Vaikuntam,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vaikuntamt22.jpg,Untitled,1999.0,Acrylic on mount board
Thota Vaikuntam,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vaikuntamt24.jpg,Untitled,1988.0,Waterproof ink and acrylic on paper pasted on paper
Thota Vaikuntam,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vaikuntamt26.jpg,Untitled,1995.0,Acrylic on cardboard
Tyeb Mehta,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/e/mehtat003c.jpg,Diagonal Series,1972.0,Oil on canvas
Tyeb Mehta,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/e/mehtat013.jpg,Untitled,1985.0,Lithograph on paper
Thomas Daniell,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daniellthomas17.jpg,Untitled,,"Watercolour, charcoal and graphite on paper pasted on paper"
Thomas Daniell,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/daniellthomas05.jpg,Untitled,,Oil on canvas
V. A. Mali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/a/maliva017.jpg,A Study from Life,1932.0,Pastel on paper
V. A. Mali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/a/maliva018.jpg,Portrait of Baburao Painter,,Oil on Masonite board
V. A. Mali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/a/maliva02.jpg,Untitled,,Oil on paper
V. A. Mali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/a/maliva03.jpg,Untitled (Portrait of Squadron Leader Kamal Anand),,Oil on canvas
V. A. Mali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/a/maliva014.jpg,Untitled,,Oil on canvas
Vishwanath Nageshkar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nageshkarv11.jpg,Untitled,1955.0,Watercolour and gouache on paper
Vishwanath Nageshkar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nageshkarv14.jpg,Untitled,,Oil on canvas
Vishwanath Nageshkar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nageshkarv24ny.jpg,Untitled,1949.0,Watercolour on paper
Vishwanath Nageshkar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nageshkarv29.jpg,Untitled,1951.0,Waterproof ink on paper
Vishwanath Nageshkar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nageshkarv31.jpg,Untitled,1954.0,Watercolour on paper
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved0231.jpg,Untitled,2002.0,Gouache on handmade paper
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved0234.jpg,Untitled,2000.0,Gouache on paper
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved0336.jpg,Untitled,,Gouache on handmade paper
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved0291.jpg,Untitled,,Gouache on handmade paper
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved0346.jpg,Conceptual Self-Portrait,,Acrylic and charcoal on paper
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved0433.jpg,Untitled,,Acrylic on papier mache
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved0442.jpg,Untitled,,Gouache on card
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved0615.jpg,Untitled,1995.0,Ink on paper
Ved Nayar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/nayarved1122.jpg,Conceptual Self Portrait,1998.0,Gouache on paper
V. S. Gaitonde,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gaitondevs59.jpg,Untitled,,Serigraph on handmade paper pasted on handmade paper
V. S. Gaitonde,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gaitondevs74.jpg,Garden,1958.0,Lithograph on paper
V. Viswanadhan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/i/vishwanadhan08.jpg,Untitled,1972.0,Casein on paper
V. Viswanadhan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/i/vishwanadhan17.jpg,Untitled,1972.0,Mixed media on paper
V. Viswanadhan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/i/vishwanadhan34.jpg,Untitled,1968.0,
V. Viswanadhan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/i/vishwanadhan44.jpg,Untitled,1968.0,Waterproof ink on paper
V. Viswanadhan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/i/vishwanadhan91.jpg,Untitled,1969.0,Casein on paper
V. Viswanadhan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/i/vishwanadhan96.jpg,Untitled,1971.0,Mixed media on paper
Vasudha Thozur,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/t/h/thozhurvasudha01.jpg,Of Cages and Shrines or Still life with Cat and Bananas,1991.0,Oil and acrylic on canvas
Vasudha Thozur,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/t/h/thozhurvasudha03.jpg,A War Time Odyssey (Diptych),1991.0,Oil on canvas
Vasudha Thozur,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/t/h/thozhurvasudha13.jpg,Man with Dog,,Oil on canvas
Vasudha Thozur,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/t/h/thozhurvasudha16.jpg,Still Life with Head Encased,,Oil on canvas
V. B. Pathare,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patharevb05.jpg,Untitled,,Watercolour on handmade paper
V. B. Pathare,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patharevb08.jpg,At Rest,,Watercolour on boxboard
V. B. Pathare,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patharevb18.jpg,An Old Man,,Watercolour on handmade paper
V. B. Pathare,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patharevb19.jpg,Florence from Michelangelo Point,1951.0,Watercolour on handmade paper
Vasundhara Tewari Broota,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasundharat011.jpg,To and Fro,2009.0,Oil on canvas
Vasundhara Tewari Broota,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasundharat016.jpg,Amazon I,1987.0,Oil on canvas
Vasundhara Tewari Broota,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasundharat022.jpg,Untitled,,Oil on canvas
Vasundhara Tewari Broota,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/v/a/vasundharat025.jpg,Untitled,,"Oil, enamel and silver pigment on canvas"
William Simpson,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/simpsonwilliam005.jpg,"Large Deodar Tree. Kunawer, Himalays",1865.0,Watercolour and graphite on paper
William Simpson,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/simpsonwilliam006.jpg,The Brindjarries,1863.0,Watercolour and graphite on paper
William Hodges,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dag_4639_copy.jpg,A View of a Hill Village in the District of Baugelepoor,1787.0,Soft-ground etching and aquatint on paper
William Hodges,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dag_4655_copy.jpg,A View of the Fort of Iionpoor upon the Banks of the River Goomty,1787.0,Soft-ground etching and aquatint on paper
William Hodges,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dag_4605_copy.jpg,A View of the South side of the Fort of Gwalior,1786.0,Soft-ground etching and aquatint on paper
William Hodges,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/o/hodgesw0037.jpg,"A View of the Fort of Mongheer, upon the Banks of the River Ganges",1787.0,Soft-ground etching and aquatint on paper
William Hodges,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/o/hodgesw0038.jpg,A View of Shekoabad,1788.0,Soft-ground etching and aquatint on paper
William Hodges,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/o/hodgesw0039.jpg,"A View of a Mosque, at Mounheer",1786.0,Soft-ground etching and aquatint on paper
Walter Langhammer,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/l/a/langhammerw008.jpg,Untitled,,Oil on canvas
